Year,Country1,Country2,Played,GroupStage,Round1,Round2,Round3,Round4,Rounds,Score1,Score2,Day,Month,Disputes,PreviousDisputes
1986,Paraguay,Iraq,1,1,0,0,0,0,4,1,0,4,6,0,0
1986,Mexico,Paraguay,1,1,0,0,0,0,4,1,1,7,6,0,0
1986,Belgium,Iraq,1,1,0,0,0,0,4,2,1,8,6,1,1
1986,Belgium,Paraguay,1,1,0,0,0,0,4,2,2,11,6,1,1
1986,Mexico,Iraq,1,1,0,0,0,0,4,1,0,11,6,0,0
1986,France,Canada,1,1,0,0,0,0,4,1,0,1,6,4,3
1986,Soviet Union,Hungary,1,1,0,0,0,0,4,6,0,2,6,5,5
1986,France,Soviet Union,1,1,0,0,0,0,4,1,1,5,6,4,3
1986,Hungary,Canada,1,1,0,0,0,0,4,2,0,6,6,0,0
1986,France,Hungary,1,1,0,0,0,0,4,3,0,9,6,4,3
1986,Soviet Union,Canada,1,1,0,0,0,0,4,2,0,9,6,5,5
1986,Brazil,Spain,1,1,0,0,0,0,4,1,0,1,6,0,0
1986,Algeria,Northern Ireland,1,1,0,0,0,0,4,1,1,3,6,0,1
1986,Brazil,Algeria,1,1,0,0,0,0,4,1,0,6,6,0,0
1986,Spain,Northern Ireland,1,1,0,0,0,0,4,2,1,7,6,3,4
1986,Brazil,Northern Ireland,1,1,0,0,0,0,4,3,0,12,6,0,0
1986,Spain,Algeria,1,1,0,0,0,0,4,3,0,12,6,3,4
1986,Uruguay,West Germany,1,1,0,0,0,0,4,1,1,4,6,0,0
1986,Denmark,Scotland,1,1,0,0,0,0,4,1,0,4,6,1,1
1986,West Germany,Scotland,1,1,0,0,0,0,4,2,1,8,6,2,4
1986,Denmark,Uruguay,1,1,0,0,0,0,4,6,1,8,6,1,1
1986,Denmark,West Germany,1,1,0,0,0,0,4,2,0,13,6,1,1
1986,Scotland,Uruguay,1,1,0,0,0,0,4,0,0,13,6,0,0
1986,Morocco,Poland,1,1,0,0,0,0,4,0,0,2,6,1,1
1986,Portugal,United Kingdom,1,1,0,0,0,0,4,1,0,3,6,0,0
1986,United Kingdom,Morocco,1,1,0,0,0,0,4,0,0,6,6,2,5
1986,Poland,Portugal,1,1,0,0,0,0,4,1,0,7,6,1,0
1986,United Kingdom,Poland,1,1,0,0,0,0,4,3,0,11,6,2,5
1986,Morocco,Portugal,1,1,0,0,0,0,4,3,1,11,6,1,1
1986,Argentina,Uruguay,1,0,1,0,0,0,4,1,0,16,6,1,2
1986,United Kingdom,Paraguay,1,0,1,0,0,0,4,3,0,18,6,2,5
1986,Spain,Denmark,1,0,1,0,0,0,4,5,1,18,6,3,4
1986,Belgium,Soviet Union,1,0,1,0,0,0,4,4,3,15,6,1,1
1986,Brazil,Poland,1,0,1,0,0,0,4,4,0,16,6,0,0
1986,France,Italy,1,0,1,0,0,0,4,2,0,17,6,4,3
1986,West Germany,Morocco,1,0,1,0,0,0,4,1,0,17,6,3,4
1986,Mexico,Bulgaria,1,0,1,0,0,0,4,2,0,15,6,0,0
1986,Argentina,United Kingdom,1,0,0,1,0,0,4,2,1,22,6,1,2
1986,Belgium,Spain,1,0,0,1,0,0,4,5,4,22,6,1,1
1986,France,Brazil,1,0,0,1,0,0,4,4,3,21,6,4,3
1986,West Germany,Mexico,1,0,0,1,0,0,4,4,1,21,6,3,4
1986,Argentina,Belgium,1,0,0,0,1,0,4,2,0,25,6,1,2
1986,West Germany,France,1,0,0,0,1,0,4,2,0,25,6,3,4
1986,Argentina,West Germany,1,0,0,0,0,1,4,3,2,29,6,1,2
1986,France,Belgium,1,0,0,0,0,1,4,4,2,28,6,4,3
1990,Italy,Austria,1,1,0,0,0,0,4,1,0,9,6,0,0
1990,Czechoslovakia,USA,1,1,0,0,0,0,4,5,1,10,6,0,0
1990,Italy,USA,1,1,0,0,0,0,4,1,0,14,6,0,0
1990,Czechoslovakia,Austria,1,1,0,0,0,0,4,1,0,15,6,0,0
1990,Italy,Czechoslovakia,1,1,0,0,0,0,4,2,0,19,6,0,0
1990,Austria,USA,1,1,0,0,0,0,4,2,1,19,6,1,0
1990,Cameroon,Argentina,1,1,0,0,0,0,4,1,0,8,6,0,0
1990,Romania,Soviet Union,1,1,0,0,0,0,4,2,0,9,6,0,1
1990,Argentina,Soviet Union,1,1,0,0,0,0,4,2,0,13,6,0,0
1990,Cameroon,Romania,1,1,0,0,0,0,4,2,1,14,6,0,0
1990,Argentina,Romania,1,1,0,0,0,0,4,1,1,18,6,0,0
1990,Soviet Union,Cameroon,1,1,0,0,0,0,4,4,0,18,6,2,0
1990,Brazil,Sweden,1,1,0,0,0,0,4,2,1,10,6,0,0
1990,Costa Rica,Scotland,1,1,0,0,0,0,4,1,0,11,6,0,1
1990,Brazil,Costa Rica,1,1,0,0,0,0,4,1,0,16,6,0,0
1990,Scotland,Sweden,1,1,0,0,0,0,4,2,1,16,6,0,0
1990,Brazil,Scotland,1,1,0,0,0,0,4,1,0,20,6,0,0
1990,Costa Rica,Sweden,1,1,0,0,0,0,4,2,1,20,6,0,1
1990,Colombia,UAE,1,1,0,0,0,0,4,2,0,9,6,0,1
1990,Germany,Yugoslavia,1,1,0,0,0,0,4,4,1,10,6,0,0
1990,Yugoslavia,Colombia,1,1,0,0,0,0,4,1,0,14,6,4,0
1990,Germany,UAE,1,1,0,0,0,0,4,5,1,15,6,0,0
1990,Germany,Colombia,1,1,0,0,0,0,4,1,1,19,6,0,0
1990,Yugoslavia,UAE,1,1,0,0,0,0,4,4,1,19,6,4,0
1990,Belgium,South Korea,1,1,0,0,0,0,4,2,0,12,6,1,0
1990,Uruguay,Spain,1,1,0,0,0,0,4,0,0,13,6,0,0
1990,Belgium,Uruguay,1,1,0,0,0,0,4,3,1,17,6,1,0
1990,Spain,South Korea,1,1,0,0,0,0,4,3,1,17,6,0,0
1990,Spain,Belgium,1,1,0,0,0,0,4,2,1,21,6,0,0
1990,Uruguay,South Korea,1,1,0,0,0,0,4,1,0,21,6,0,0
1990,United Kingdom,Ireland,1,1,0,0,0,0,4,1,1,11,6,0,0
1990,Netherlands,Egypt,1,1,0,0,0,0,4,1,1,12,6,0,0
1990,United Kingdom,Netherlands,1,1,0,0,0,0,4,0,0,16,6,0,0
1990,Ireland,Egypt,1,1,0,0,0,0,4,0,0,17,6,0,0
1990,United Kingdom,Egypt,1,1,0,0,0,0,4,1,0,21,6,0,0
1990,Ireland,Netherlands,1,1,0,0,0,0,4,1,1,21,6,0,0
1990,Argentina,Brazil,1,0,1,0,0,0,4,1,0,24,6,0,0
1990,Yugoslavia,Spain,1,0,1,0,0,0,4,2,1,26,6,4,0
1990,Ireland,Romania,1,0,1,0,0,0,4,5,4,25,6,0,0
1990,Italy,Uruguay,1,0,1,0,0,0,4,2,0,25,6,0,0
1990,Czechoslovakia,Costa Rica,1,0,1,0,0,0,4,4,1,23,6,0,0
1990,Germany,Netherlands,1,0,1,0,0,0,4,2,1,24,6,0,0
1990,Cameroon,Colombia,1,0,1,0,0,0,4,2,1,23,6,0,0
1990,United Kingdom,Belgium,1,0,1,0,0,0,4,1,0,26,6,0,0
1990,Argentina,Yugoslavia,1,0,0,1,0,0,4,3,2,30,6,0,0
1990,Italy,Ireland,1,0,0,1,0,0,4,1,0,30,6,0,0
1990,Germany,Czechoslovakia,1,0,0,1,0,0,4,1,0,1,7,0,0
1990,United Kingdom,Cameroon,1,0,0,1,0,0,4,3,2,1,7,0,0
1990,Argentina,Italy,1,0,0,0,1,0,4,4,3,3,7,0,0
1990,Germany,United Kingdom,1,0,0,0,1,0,4,4,3,4,7,0,0
1990,Germany,Argentina,1,0,0,0,0,1,4,1,0,8,7,0,0
1990,Italy,United Kingdom,1,0,0,0,0,1,4,2,1,7,7,0,0
1994,USA,Switzerland,1,1,0,0,0,0,4,1,1,18,6,5,6
1994,Romania,Colombia,1,1,0,0,0,0,4,3,1,18,6,0,0
1994,Switzerland,Romania,1,1,0,0,0,0,4,4,1,22,6,0,1
1994,USA,Colombia,1,1,0,0,0,0,4,2,1,22,6,5,6
1994,Colombia,Switzerland,1,1,0,0,0,0,4,2,0,26,6,1,2
1994,Romania,USA,1,1,0,0,0,0,4,1,0,26,6,0,0
1994,Cameroon,Sweden,1,1,0,0,0,0,4,2,2,19,6,2,1
1994,Brazil,Russia,1,1,0,0,0,0,4,2,0,20,6,0,0
1994,Brazil,Cameroon,1,1,0,0,0,0,4,3,0,24,6,0,0
1994,Sweden,Russia,1,1,0,0,0,0,4,3,1,24,6,0,1
1994,Russia,Cameroon,1,1,0,0,0,0,4,6,1,28,6,3,8
1994,Brazil,Sweden,1,1,0,0,1,0,4,1,1,28,6,0,0
1994,Germany,Bolivia,1,1,0,0,0,0,4,1,0,17,6,0,1
1994,Spain,South Korea,1,1,0,0,0,0,4,2,2,17,6,1,1
1994,Germany,Spain,1,1,0,0,0,0,4,1,1,21,6,0,1
1994,South Korea,Bolivia,1,1,0,0,0,0,4,0,0,23,6,3,2
1994,Spain,Bolivia,1,1,0,0,0,0,4,3,1,27,6,1,1
1994,Germany,South Korea,1,1,0,0,0,0,4,3,2,27,6,0,1
1994,Argentina,Greece,1,1,0,0,0,0,4,4,0,21,6,0,1
1994,Nigeria,Bulgaria,1,1,0,0,0,0,4,3,0,21,6,3,2
1994,Argentina,Nigeria,1,1,0,0,0,0,4,2,1,25,6,0,1
1994,Bulgaria,Greece,1,1,0,0,0,0,4,4,0,26,6,1,0
1994,Bulgaria,Argentina,1,1,0,0,0,0,4,2,0,30,6,1,0
1994,Nigeria,Greece,1,1,0,0,0,0,4,2,0,30,6,3,2
1994,Ireland,Italy,1,1,0,0,0,0,4,1,0,18,6,0,0
1994,Norway,Mexico,1,1,0,0,0,0,4,1,0,19,6,0,0
1994,Italy,Norway,1,1,0,0,0,0,4,1,0,23,6,0,2
1994,Mexico,Ireland,1,1,0,0,0,0,4,2,1,24,6,0,0
1994,Italy,Mexico,1,1,0,0,0,0,4,1,1,28,6,0,2
1994,Ireland,Norway,1,1,0,0,0,0,4,0,0,28,6,0,0
1994,Belgium,Morocco,1,1,0,0,0,0,4,1,0,19,6,0,2
1994,Netherlands,Saudi Arabia,1,1,0,0,0,0,4,2,1,20,6,0,1
1994,Saudi Arabia,Morocco,1,1,0,0,0,0,4,2,1,25,6,2,1
1994,Belgium,Netherlands,1,1,0,0,0,0,4,1,0,25,6,0,2
1994,Saudi Arabia,Belgium,1,1,0,0,0,0,4,1,0,29,6,2,1
1994,Netherlands,Morocco,1,1,0,0,0,0,4,2,1,29,6,0,1
1994,Romania,Argentina,1,0,1,0,0,0,4,3,2,3,7,0,0
1994,Sweden,Saudi Arabia,1,0,1,0,0,0,4,3,1,3,7,0,1
1994,Netherlands,Ireland,1,0,1,0,0,0,4,2,0,4,7,0,1
1994,Brazil,USA,1,0,1,0,0,0,4,1,0,4,7,0,0
1994,Bulgaria,Mexico,1,0,1,0,0,0,4,3,1,5,7,1,0
1994,Germany,Belgium,1,0,1,0,0,0,4,3,2,2,7,0,1
1994,Italy,Nigeria,1,0,1,0,0,0,4,2,1,5,7,0,2
1994,Spain,Switzerland,1,0,1,0,0,0,4,3,0,2,7,1,1
1994,Sweden,Romania,1,0,0,1,0,0,4,5,4,10,7,0,1
1994,Brazil,Netherlands,1,0,0,1,0,0,4,3,2,9,7,0,0
1994,Bulgaria,Germany,1,0,0,1,0,0,4,2,1,10,7,1,0
1994,Italy,Spain,1,0,0,1,0,0,4,2,1,9,7,0,2
1994,Italy,Bulgaria,1,0,0,0,1,0,4,2,1,13,7,0,2
1994,Brazil,Italy,1,0,0,0,0,1,4,3,2,17,7,0,0
1994,Sweden,Bulgaria,1,0,0,0,0,1,4,4,0,16,7,0,1
1998,Brazil,Scotland,1,1,0,0,0,0,4,2,1,10,6,0,0
1998,Morocco,Norway,1,1,0,0,0,0,4,2,2,10,6,0,0
1998,Scotland,Norway,1,1,0,0,0,0,4,1,1,16,6,0,0
1998,Brazil,Morocco,1,1,0,0,0,0,4,3,0,16,6,0,0
1998,Norway,Brazil,1,1,0,0,0,0,4,2,1,23,6,4,0
1998,Morocco,Scotland,1,1,0,0,0,0,4,3,0,23,6,0,0
1998,Italy,Chile,1,1,0,0,0,0,4,2,2,11,6,2,0
1998,Cameroon,Austria,1,1,0,0,0,0,4,1,1,11,6,0,1
1998,Chile,Austria,1,1,0,0,0,0,4,1,1,17,6,0,0
1998,Italy,Cameroon,1,1,0,0,0,0,4,3,0,17,6,2,0
1998,Italy,Austria,1,1,0,0,0,0,4,2,1,23,6,2,0
1998,Chile,Cameroon,1,1,0,0,0,0,4,1,1,23,6,0,0
1998,Denmark,Saudi Arabia,1,1,0,0,0,0,4,1,0,12,6,2,0
1998,France,South Africa,1,1,0,0,0,0,4,3,0,12,6,2,0
1998,Denmark,South Africa,1,1,0,0,0,0,4,1,1,18,6,2,0
1998,France,Saudi Arabia,1,1,0,0,0,0,4,4,0,18,6,2,0
1998,France,Denmark,1,1,0,0,0,0,4,2,1,24,6,2,0
1998,South Africa,Saudi Arabia,1,1,0,0,0,0,4,2,2,24,6,0,0
1998,Paraguay,Bulgaria,1,1,0,0,0,0,4,0,0,12,6,0,0
1998,Nigeria,Spain,1,1,0,0,0,0,4,3,2,13,6,2,3
1998,Nigeria,Bulgaria,1,1,0,0,0,0,4,1,0,19,6,2,3
1998,Spain,Paraguay,1,1,0,0,0,0,4,0,0,19,6,2,0
1998,Paraguay,Nigeria,1,1,0,0,0,0,4,3,1,24,6,0,0
1998,Spain,Bulgaria,1,1,0,0,0,0,4,6,1,24,6,2,0
1998,Mexico,South Korea,1,1,0,0,0,0,4,3,1,13,6,0,0
1998,Netherlands,Belgium,1,1,0,0,0,0,4,0,0,13,6,2,0
1998,Belgium,Mexico,1,1,0,0,0,0,4,2,2,20,6,2,0
1998,Netherlands,South Korea,1,1,0,0,0,0,4,5,0,20,6,2,0
1998,Netherlands,Mexico,1,1,0,0,0,0,4,2,2,25,6,2,0
1998,Belgium,South Korea,1,1,0,0,0,0,4,1,1,25,6,2,0
1998,Yugoslavia,Iran,1,1,0,0,0,0,4,1,0,14,6,1,3
1998,Germany,USA,1,1,0,0,0,0,4,2,0,15,6,2,0
1998,Germany,Yugoslavia,1,1,0,0,0,0,4,2,2,21,6,2,0
1998,Iran,USA,1,1,0,0,0,0,4,2,1,21,6,4,5
1998,Yugoslavia,USA,1,1,0,0,0,0,4,1,0,25,6,1,3
1998,Germany,Iran,1,1,0,0,0,0,4,2,0,25,6,2,0
1998,United Kingdom,Tunisia,1,1,0,0,0,0,4,2,0,15,6,3,0
1998,Romania,Colombia,1,1,0,0,0,0,4,1,0,15,6,0,1
1998,Colombia,Tunisia,1,1,0,0,0,0,4,1,0,22,6,0,1
1998,Romania,United Kingdom,1,1,0,0,0,0,4,2,1,22,6,0,1
1998,United Kingdom,Colombia,1,1,0,0,0,0,4,2,0,26,6,3,0
1998,Romania,Tunisia,1,1,0,0,0,0,4,1,1,26,6,0,1
1998,Argentina,Japan,1,1,0,0,0,0,4,1,0,14,6,0,0
1998,Croatia,Jamaica,1,1,0,0,0,0,4,3,1,14,6,0,2
1998,Croatia,Japan,1,1,0,0,0,0,4,1,0,20,6,0,2
1998,Argentina,Jamaica,1,1,0,0,0,0,4,5,0,21,6,0,0
1998,Argentina,Croatia,1,1,0,0,0,0,4,1,0,26,6,0,0
1998,Jamaica,Japan,1,1,0,0,0,0,4,2,1,26,6,0,0
1998,Brazil,Chile,1,0,1,0,0,0,4,4,1,27,6,0,0
1998,Denmark,Nigeria,1,0,1,0,0,0,4,4,1,28,6,2,0
1998,Netherlands,Yugoslavia,1,0,1,0,0,0,4,2,1,29,6,2,0
1998,Argentina,United Kingdom,1,0,1,0,0,0,4,4,3,30,6,0,0
1998,Italy,Norway,1,0,1,0,0,0,4,1,0,27,6,2,0
1998,France,Paraguay,1,0,1,0,0,0,4,1,0,28,6,2,0
1998,Germany,Mexico,1,0,1,0,0,0,4,2,1,29,6,2,0
1998,Croatia,Romania,1,0,1,0,0,0,4,1,0,30,6,0,2
1998,Brazil,Denmark,1,0,0,1,0,0,4,3,2,3,7,0,0
1998,Netherlands,Argentina,1,0,0,1,0,0,4,2,1,4,7,2,0
1998,France,Italy,1,0,0,1,0,0,4,4,3,3,7,2,0
1998,Croatia,Germany,1,0,0,1,0,0,4,3,0,4,7,0,2
1998,Brazil,Netherlands,1,0,0,0,1,0,4,4,2,7,7,0,0
1998,France,Croatia,1,0,0,0,1,0,4,2,1,8,7,2,0
1998,France,Brazil,1,0,0,0,0,1,4,3,0,12,7,2,0
1998,Croatia,Netherlands,1,0,0,0,0,1,4,2,1,11,7,0,2
2002,Senegal,France,1,1,0,0,0,0,4,1,0,31,5,1,0
2002,Denmark,Uruguay,1,1,0,0,0,0,4,2,1,1,6,2,1
2002,Denmark,Senegal,1,1,0,0,0,0,4,1,1,6,6,2,1
2002,France,Uruguay,1,1,0,0,0,0,4,0,0,6,6,0,2
2002,Denmark,France,1,1,0,0,0,0,4,2,0,11,6,2,1
2002,Senegal,Uruguay,1,1,0,0,0,0,4,3,3,11,6,1,0
2002,Paraguay,South Africa,1,1,0,0,0,0,4,2,2,2,6,0,0
2002,Spain,Slovenia,1,1,0,0,0,0,4,3,1,2,6,3,1
2002,Spain,Paraguay,1,1,0,0,0,0,4,3,1,7,6,3,1
2002,South Africa,Slovenia,1,1,0,0,0,0,4,1,0,8,6,0,0
2002,Spain,South Africa,1,1,0,0,0,0,4,3,2,12,6,3,1
2002,Paraguay,Slovenia,1,1,0,0,0,0,4,3,1,12,6,0,0
2002,Brazil,Tunisia,1,1,0,0,0,0,4,2,1,3,6,1,0
2002,Costa Rica,China,1,1,0,0,0,0,4,2,0,4,6,0,0
2002,Brazil,China,1,1,0,0,0,0,4,4,0,8,6,1,0
2002,Costa Rica,Turkey,1,1,0,0,0,0,4,1,1,9,6,0,0
2002,Brazil,Costa Rica,1,1,0,0,0,0,4,5,2,13,6,1,0
2002,Turkey,China,1,1,0,0,0,0,4,3,0,13,6,3,8
2002,South Korea,Poland,1,1,0,0,0,0,4,2,0,4,6,2,1
2002,USA,Portugal,1,1,0,0,0,0,4,3,2,5,6,9,7
2002,USA,South Korea,1,1,0,0,0,0,4,1,1,10,6,9,7
2002,Portugal,Poland,1,1,0,0,0,0,4,4,0,10,6,0,1
2002,South Korea,Portugal,1,1,0,0,0,0,4,1,0,14,6,1,2
2002,Poland,USA,1,1,0,0,0,0,4,3,1,14,6,0,1
2002,Ireland,Cameroon,1,1,0,0,0,0,4,1,1,1,6,0,1
2002,Germany,Saudi Arabia,1,1,0,0,0,0,4,8,0,1,6,0,1
2002,Germany,Ireland,1,1,0,0,0,0,4,1,1,5,6,0,1
2002,Cameroon,Saudi Arabia,1,1,0,0,0,0,4,1,0,6,6,0,1
2002,Germany,Cameroon,1,1,0,0,0,0,4,2,0,11,6,0,1
2002,Ireland,Saudi Arabia,1,1,0,0,0,0,4,3,0,11,6,0,1
2002,Argentina,Nigeria,1,1,0,0,0,0,4,1,0,2,6,1,1
2002,United Kingdom,Sweden,1,1,0,0,0,0,4,1,1,2,6,1,3
2002,Sweden,Nigeria,1,1,0,0,0,0,4,2,1,7,6,0,1
2002,United Kingdom,Argentina,1,1,0,0,0,0,4,1,0,7,6,1,3
2002,Sweden,Argentina,1,1,0,0,0,0,4,1,1,12,6,0,1
2002,Nigeria,United Kingdom,1,1,0,0,0,0,4,0,0,12,6,0,0
2002,Mexico,Croatia,1,1,0,0,0,0,4,1,0,3,6,0,0
2002,Italy,Ecuador,1,1,0,0,0,0,4,2,0,3,6,0,1
2002,Croatia,Italy,1,1,0,0,0,0,4,2,1,8,6,1,1
2002,Mexico,Ecuador,1,1,0,0,0,0,4,2,1,9,6,0,0
2002,Mexico,Italy,1,1,0,0,0,0,4,1,1,13,6,0,0
2002,Ecuador,Croatia,1,1,0,0,0,0,4,1,0,13,6,0,0
2002,Japan,Belgium,1,1,0,0,0,0,4,2,2,4,6,3,3
2002,Russia,Tunisia,1,1,0,0,0,0,4,2,0,5,6,6,9
2002,Japan,Russia,1,1,0,0,0,0,4,1,0,9,6,4,3
2002,Tunisia,Belgium,1,1,0,0,0,0,4,1,1,10,6,0,0
2002,Japan,Tunisia,1,1,0,0,0,0,4,2,0,14,6,4,3
2002,Belgium,Russia,1,1,0,0,0,0,4,3,2,14,6,0,1
2002,Germany,Paraguay,1,0,1,0,0,0,4,1,0,15,6,0,1
2002,USA,Mexico,1,0,1,0,0,0,4,2,0,17,6,9,7
2002,Spain,Ireland,1,0,1,0,0,0,4,3,2,16,6,3,1
2002,South Korea,Italy,1,0,1,0,0,0,4,2,1,18,6,1,2
2002,United Kingdom,Denmark,1,0,1,0,0,0,4,3,0,15,6,1,3
2002,Brazil,Belgium,1,0,1,0,0,0,4,2,0,17,6,1,0
2002,Senegal,Sweden,1,0,1,0,0,0,4,2,1,16,6,1,0
2002,Turkey,Japan,1,0,1,0,0,0,4,1,0,18,6,3,7
2002,Germany,USA,1,0,0,1,0,0,4,1,0,21,6,0,1
2002,South Korea,Spain,1,0,0,1,0,0,4,5,3,22,6,1,2
2002,Brazil,United Kingdom,1,0,0,1,0,0,4,2,1,21,6,1,0
2002,Turkey,Senegal,1,0,0,1,0,0,4,1,0,22,6,3,7
2002,Germany,South Korea,1,0,0,0,1,0,4,1,0,25,6,0,1
2002,Brazil,Turkey,1,0,0,0,1,0,4,1,0,26,6,1,0
2002,Brazil,Germany,1,0,0,0,0,1,4,2,0,30,6,1,0
2002,South Korea,Turkey,1,0,0,0,0,1,4,3,2,29,6,1,2
2006,Germany,Costa Rica,1,1,0,0,0,0,4,4,2,9,6,0,0
2006,Ecuador,Poland,1,1,0,0,0,0,4,2,0,9,6,2,2
2006,Germany,Poland,1,1,0,0,0,0,4,1,0,14,6,0,0
2006,Ecuador,Costa Rica,1,1,0,0,0,0,4,3,0,15,6,2,2
2006,Germany,Ecuador,1,1,0,0,0,0,4,3,0,20,6,0,0
2006,Poland,Costa Rica,1,1,0,0,0,0,4,2,1,20,6,0,0
2006,United Kingdom,Paraguay,1,1,0,0,0,0,4,1,0,10,6,0,0
2006,Trinidad,Sweden,1,1,0,0,0,0,4,0,0,10,6,0,0
2006,United Kingdom,Trinidad,1,1,0,0,0,0,4,2,0,15,6,0,0
2006,Sweden,Paraguay,1,1,0,0,0,0,4,1,0,15,6,0,0
2006,Sweden,United Kingdom,1,1,0,0,0,0,4,2,2,20,6,0,0
2006,Paraguay,Trinidad,1,1,0,0,0,0,4,2,0,20,6,0,0
2006,Argentina,Ivory Coast,1,1,0,0,0,0,4,2,1,10,6,0,0
2006,Netherlands,Serbia,1,1,0,0,0,0,4,1,0,11,6,0,0
2006,Argentina,Serbia,1,1,0,0,0,0,4,6,0,16,6,0,0
2006,Netherlands,Ivory Coast,1,1,0,0,0,0,4,2,1,16,6,0,0
2006,Netherlands,Argentina,1,1,0,0,0,0,4,0,0,21,6,0,0
2006,Ivory Coast,Serbia,1,1,0,0,0,0,4,3,2,21,6,0,2
2006,Mexico,Iran,1,1,0,0,0,0,4,3,1,11,6,0,0
2006,Portugal,Angola,1,1,0,0,0,0,4,1,0,11,6,0,1
2006,Mexico,Angola,1,1,0,0,0,0,4,0,0,16,6,0,0
2006,Portugal,Iran,1,1,0,0,0,0,4,2,0,17,6,0,1
2006,Portugal,Mexico,1,1,0,0,0,0,4,2,1,21,6,0,1
2006,Iran,Angola,1,1,0,0,0,0,4,1,1,21,6,6,3
2006,Czech Republic,USA,1,1,0,0,0,0,4,3,0,12,6,0,0
2006,Italy,Ghana,1,1,0,0,0,0,4,2,0,12,6,0,0
2006,Ghana,Czech Republic,1,1,0,0,0,0,4,2,0,17,6,0,1
2006,Italy,USA,1,1,0,0,0,0,4,1,1,17,6,0,0
2006,Italy,Czech Republic,1,1,0,0,0,0,4,2,0,22,6,0,0
2006,Ghana,USA,1,1,0,0,0,0,4,2,1,22,6,0,1
2006,Australia,Japan,1,1,0,0,0,0,4,3,1,12,6,0,0
2006,Brazil,Croatia,1,1,0,0,0,0,4,1,0,13,6,0,0
2006,Japan,Croatia,1,1,0,0,0,0,4,0,0,18,6,4,6
2006,Brazil,Australia,1,1,0,0,0,0,4,2,0,18,6,0,0
2006,Brazil,Japan,1,1,0,0,0,0,4,4,1,22,6,0,0
2006,Croatia,Australia,1,1,0,0,0,0,4,2,2,22,6,0,1
2006,South Korea,Togo,1,1,0,0,0,0,4,2,1,13,6,2,3
2006,France,Switzerland,1,1,0,0,0,0,4,0,0,13,6,0,2
2006,France,South Korea,1,1,0,0,0,0,4,1,1,18,6,0,2
2006,Switzerland,Togo,1,1,0,0,0,0,4,2,0,19,6,0,0
2006,France,Togo,1,1,0,0,0,0,4,2,0,23,6,0,2
2006,Switzerland,South Korea,1,1,0,0,0,0,4,2,0,23,6,0,0
2006,Spain,Ukraine,1,1,0,0,0,0,4,4,0,14,6,0,0
2006,Tunisia,Saudi Arabia,1,1,0,0,0,0,4,2,2,14,6,0,0
2006,Saudi Arabia,Ukraine,1,1,0,0,0,0,4,4,0,19,6,0,1
2006,Spain,Tunisia,1,1,0,0,0,0,4,3,1,19,6,0,0
2006,Spain,Saudi Arabia,1,1,0,0,0,0,4,1,0,23,6,0,0
2006,Ukraine,Tunisia,1,1,0,0,0,0,4,1,0,23,6,1,1
2006,Germany,Sweden,1,0,1,0,0,0,4,2,0,24,6,0,0
2006,Argentina,Mexico,1,0,1,0,0,0,4,2,1,24,6,0,0
2006,Italy,Australia,1,0,1,0,0,0,4,1,0,26,6,0,0
2006,Ukraine,Switzerland,1,0,1,0,0,0,4,3,0,26,6,1,1
2006,United Kingdom,Ecuador,1,0,1,0,0,0,4,1,0,25,6,0,0
2006,Portugal,Netherlands,1,0,1,0,0,0,4,1,0,25,6,0,1
2006,Brazil,Ghana,1,0,1,0,0,0,4,3,0,27,6,0,0
2006,France,Spain,1,0,1,0,0,0,4,3,1,27,6,0,2
2006,Germany,Argentina,1,0,0,1,0,0,4,4,2,30,6,0,0
2006,Italy,Ukraine,1,0,0,1,0,0,4,3,0,30,6,0,0
2006,Portugal,United Kingdom,1,0,0,1,0,0,4,3,1,1,7,0,1
2006,France,Brazil,1,0,0,1,0,0,4,1,0,1,7,0,2
2006,Italy,Germany,1,0,0,0,1,0,4,2,0,4,7,0,0
2006,France,Portugal,1,0,0,0,1,0,4,1,0,5,7,0,2
2006,Italy,France,1,0,0,0,0,1,4,5,3,9,7,0,0
2006,Germany,Portugal,1,0,0,0,0,1,4,3,1,8,7,0,0
2010,South Africa,Mexico,1,1,0,0,0,0,4,1,1,11,6,0,0
2010,Uruguay,France,1,1,0,0,0,0,4,0,0,11,6,0,0
2010,Uruguay,South Africa,1,1,0,0,0,0,4,3,0,16,6,0,0
2010,Mexico,France,1,1,0,0,0,0,4,2,0,17,6,0,0
2010,Uruguay,Mexico,1,1,0,0,0,0,4,1,0,22,6,0,0
2010,South Africa,France,1,1,0,0,0,0,4,2,1,22,6,0,0
2010,South Korea,Greece,1,1,0,0,0,0,4,2,0,12,6,1,1
2010,Argentina,Nigeria,1,1,0,0,0,0,4,1,0,12,6,0,0
2010,Argentina,South Korea,1,1,0,0,0,0,4,4,1,17,6,0,0
2010,Greece,Nigeria,1,1,0,0,0,0,4,2,1,17,6,0,1
2010,Nigeria,South Korea,1,1,0,0,0,0,4,2,2,22,6,0,0
2010,Argentina,Greece,1,1,0,0,0,0,4,2,0,22,6,0,0
2010,United Kingdom,USA,1,1,0,0,0,0,4,1,1,12,6,0,0
2010,Slovenia,Algeria,1,1,0,0,0,0,4,1,0,13,6,0,0
2010,USA,Slovenia,1,1,0,0,0,0,4,2,2,18,6,1,5
